"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"319",3.68726997354263e-106,0.624044015146489,0.413,0.3,8.00211329658222e-102,0,"Solyc04g007710"
"320",4.56912413030837e-105,0.623565931166259,0.419,0.299,9.91591318759522e-101,0,"Solyc06g063090"
"321",2.34217864409177e-115,0.623408719569704,0.586,0.502,5.08299609340797e-111,0,"Solyc11g006500"
"322",1.2010513878966e-134,0.62070706810539,0.69,0.628,2.60652172201321e-130,0,"Solyc01g066720"
"323",2.60532477116573e-120,0.620201171700305,0.431,0.311,5.65407581838386e-116,0,"Solyc02g088490"
"324",5.34779621752808e-173,0.619772841302914,0.757,0.697,1.16057873512794e-168,0,"Solyc01g006430"
"325",1.99418549479669e-115,0.618672405813274,0.458,0.319,4.32778136080778e-111,0,"Solyc02g079170"
"326",6.91989702482517e-142,0.61807042376569,0.695,0.649,1.50175605232756e-137,0,"Solyc06g062510"
"327",6.77212388127064e-188,0.613025173006216,0.79,0.736,1.46968632471336e-183,0,"Solyc07g051850"
"328",2.8419592350992e-70,0.598112732667359,0.537,0.463,6.16761993201228e-66,0,"Solyc02g085050"
"329",4.02888899610038e-165,0.597350144720278,0.857,0.807,8.74349489933704e-161,0,"Solyc08g078070"
"330",4.32481980274296e-115,0.595301731138476,0.419,0.294,9.38572393591277e-111,0,"Solyc07g054060"
"331",4.93483234325256e-99,0.594572980694062,0.585,0.483,1.07095731513267e-94,0,"Solyc08g006150"
"332",1.8128716380195e-56,0.589776026370605,0.424,0.365,3.93429402882993e-52,0,"Solyc10g054080"
"333",6.05213950568191e-100,0.586749119444907,0.411,0.295,1.31343531552309e-95,0,"Solyc01g090230"
"334",2.95830770370378e-130,0.586204122845107,0.422,0.283,6.42011937857795e-126,0,"Solyc02g063490"
"335",5.18889172125257e-75,0.584689622524792,0.424,0.33,1.12609328134623e-70,0,"Solyc05g007120"
"336",1.93058152372519e-75,0.58462303788286,0.407,0.314,4.18974802278842e-71,0,"Solyc08g076960"
"337",3.2321965644976e-140,0.58340825709713,0.754,0.64,7.01451298427269e-136,0,"Solyc07g056470"
"338",4.82742899658588e-88,0.581032923180223,0.56,0.498,1.04764864083907e-83,0,"Solyc12g044850"
"339",6.06894288785927e-96,0.579488227226449,0.639,0.58,1.31708198552322e-91,0,"Solyc12g009410"
"340",5.20953178641323e-61,0.577491003761714,0.463,0.394,1.1305725882874e-56,0,"Solyc02g089640"
"341",3.75324917098061e-201,0.577232722446635,0.501,0.256,8.14530135086213e-197,0,"Solyc07g043670"
"342",5.85560856059772e-101,0.573629991821346,0.41,0.283,1.27078416982092e-96,0,"Solyc12g005980"
"343",3.21296580786689e-149,0.572661726919047,0.724,0.657,6.97277839623272e-145,0,"Solyc09g008335"
"344",1.07061934847753e-89,0.567091412331945,0.584,0.518,2.32345811006594e-85,0,"Solyc02g021440"
"345",5.02205034214242e-79,0.566948497818583,0.459,0.382,1.08988536525175e-74,0,"Solyc06g034160"
"346",6.14184714602909e-135,0.566421440162839,0.424,0.253,1.33290366763123e-130,0,"Solyc01g097540"
"347",2.97468668899467e-103,0.565051754735235,0.606,0.541,6.45566505245624e-99,0,"Solyc08g076210"
"348",1.39830299256799e-93,0.562540766327603,0.541,0.444,3.03459715447106e-89,0,"Solyc01g097920"
"349",5.95928778179214e-207,0.555973049452661,0.862,0.832,1.29328463440453e-202,0,"Solyc04g080850"
"350",1.06030899123768e-57,0.552866491755382,0.404,0.334,2.30108257278402e-53,0,"Solyc01g091620"
"351",1.87420979994923e-146,0.552401696673266,0.8,0.742,4.06741010784981e-142,0,"Solyc04g080960"
"352",5.6098097301977e-29,0.551145960522339,0.457,0.432,1.2174409076475e-24,0,"Solyc03g114950"
"353",1.70121266958899e-81,0.55068483337837,0.569,0.484,3.69197173554204e-77,0,"Solyc02g069580"
"354",5.19611394039532e-79,0.548065956772463,0.508,0.436,1.12766064734459e-74,0,"Solyc04g051340"
"355",1.96910939387769e-73,0.54783123090609,0.542,0.465,4.27336120659337e-69,0,"Solyc07g006220"
"356",2.36502544184967e-41,0.544783806544388,0.505,0.456,5.13257821390214e-37,0,"Solyc08g079700"
"357",3.84510483357417e-21,0.539377380873909,0.411,0.383,8.34464650982267e-17,0,"Solyc06g073450"
"358",2.00262700146294e-125,0.534740993049952,0.697,0.649,4.34610111857488e-121,0,"Solyc06g082830"
"359",5.04158219567878e-83,0.534648794797785,0.448,0.351,1.09412416810621e-78,0,"Solyc06g060610"
"360",2.17526093283014e-73,0.533492804429935,0.4,0.297,4.72075127642798e-69,0,"Solyc06g071500"
"361",6.15829609090592e-78,0.530273513249457,0.622,0.589,1.3364734176484e-73,0,"Solyc10g074980"
"362",1.13543488050315e-68,0.530000197341706,0.58,0.536,2.46412077766794e-64,0,"Solyc11g064790"
"363",4.49182517970438e-72,0.526431581970714,0.565,0.505,9.74815900499444e-68,0,"Solyc06g063320"
"364",3.27609529930222e-100,0.52422883634673,0.441,0.317,7.10978201854568e-96,0,"Solyc04g007900"
"365",2.13555983931188e-75,0.523890383988676,0.483,0.412,4.63459196327465e-71,0,"Solyc02g077740"
"366",2.70150935185105e-98,0.523726661740006,0.618,0.558,5.86281559538716e-94,0,"Solyc01g028900"
"367",1.70667084791257e-158,0.520942283433811,0.653,0.49,3.70381707413986e-154,0,"Solyc11g011920"
"368",2.36022164097755e-110,0.519934338627738,0.543,0.388,5.12215300524947e-106,0,"Solyc01g090760"
"369",3.50477556380594e-163,0.519844210359812,0.826,0.796,7.60606392857164e-159,0,"Solyc09g082780"
"370",8.64162000363674e-158,0.518762877550364,0.759,0.734,1.87540437318925e-153,0,"Solyc02g069150"
"371",3.07540924639759e-147,0.517123431331663,0.8,0.778,6.67425314653205e-143,0,"Solyc04g079970"
"372",2.51541451017878e-54,0.514137806026142,0.429,0.365,5.45895256999e-50,0,"Solyc04g079120"
"373",2.56438201220903e-74,0.508949251237331,0.545,0.489,5.56522184289603e-70,0,"Solyc01g105240"
"374",7.21700391357921e-43,0.508540270000842,0.496,0.467,1.56623418932496e-38,0,"Solyc02g090840"
"375",5.35675855650203e-64,0.50841901138271,0.514,0.47,1.16252374193207e-59,0,"Solyc09g090110"
"376",3.86508776596299e-114,0.508373622085038,0.409,0.272,8.38801346969289e-110,0,"Solyc02g093530"
"377",6.3591324711245e-63,0.506013016281372,0.541,0.495,1.38005892888344e-58,0,"Solyc03g097470"
"378",5.38201884279852e-66,0.503779679511065,0.42,0.34,1.16800572926413e-61,0,"Solyc03g026340"
"379",1.87193556536031e-61,0.501370094969297,0.609,0.563,4.06247456394494e-57,0,"Solyc11g011220"
"380",3.84059871426335e-97,0.501255984794003,0.663,0.618,8.33486732969432e-93,0,"Solyc07g005200"
"381",1.12717223650885e-26,0.501022520910912,0.432,0.416,2.44618918767151e-22,0,"Solyc01g106680"
"382",3.6948565511974e-58,0.500410700314881,0.476,0.408,8.01857768740859e-54,0,"Solyc09g082510"
"383",0,4.66083848857703,0.958,0.097,0,1,"Solyc06g035980"
"384",0,3.93624145321596,0.574,0.039,0,1,"Solyc09g075410"
"385",0,3.90674945777441,0.755,0.045,0,1,"Solyc02g082090"
"386",0,3.71304027180414,0.958,0.173,0,1,"Solyc12g098780"
"387",0,3.46576394452646,0.732,0.051,0,1,"Solyc04g071083"
"388",0,3.43575814914341,0.877,0.046,0,1,"Solyc01g009410"
"389",0,3.35461596781862,0.769,0.062,0,1,"Solyc01g067870"
"390",0,3.34297953117745,0.562,0.042,0,1,"Solyc09g090980"
"391",0,3.25304413891498,0.45,0.044,0,1,"Solyc04g058100"
"392",0,3.22818432802324,0.956,0.267,0,1,"Solyc01g090120"
"393",0,3.20424713413381,0.886,0.115,0,1,"Solyc02g093670"
"394",0,3.08613569477319,0.594,0.03,0,1,"Solyc03g083870"
"395",0,2.94591732294066,0.748,0.03,0,1,"Solyc10g055197"
"396",0,2.92971510867528,0.596,0.03,0,1,"Solyc08g080060"
"397",0,2.91647599115124,0.716,0.024,0,1,"Solyc03g082790"
"398",0,2.84516664271332,0.914,0.281,0,1,"Solyc04g014510"
"399",0,2.75701694906265,0.81,0.296,0,1,"Solyc10g050160"
"400",0,2.72038589342647,0.621,0.017,0,1,"Solyc02g014300"
"401",0,2.71146765397247,0.421,0.023,0,1,"Solyc05g055320"
"402",0,2.69520833836632,0.976,0.634,0,1,"Solyc12g055830"
"403",0,2.68812382732713,0.726,0.028,0,1,"Solyc02g014220"
"404",0,2.58921728767711,0.487,0.014,0,1,"Solyc12g100110"
"405",0,2.58525474065922,0.525,0.073,0,1,"Solyc10g086710"
"406",0,2.55090657883076,0.479,0.014,0,1,"Solyc12g100090"
"407",0,2.38735156465512,0.544,0.016,0,1,"Solyc01g005850"
"408",0,2.37545346353398,0.429,0.01,0,1,"Solyc12g049150"
"409",0,2.37373680991282,0.482,0.01,0,1,"Solyc12g049070"
"410",0,2.30690104495535,0.694,0.075,0,1,"Solyc11g006270"
"411",0,2.23622737051892,0.483,0.01,0,1,"Solyc12g100080"
"412",0,2.19634150975086,0.562,0.018,0,1,"Solyc01g067370"
"413",0,2.17881192024309,0.826,0.114,0,1,"Solyc01g091690"
"414",0,2.1539128980467,0.484,0.022,0,1,"Solyc09g057580"
"415",0,2.08018739564359,0.991,0.716,0,1,"Solyc11g011380"
"416",0,2.07966210704863,0.597,0.014,0,1,"Solyc12g049090"
"417",0,2.05894830160317,0.637,0.025,0,1,"Solyc04g081130"
"418",0,2.04026444508136,0.97,0.693,0,1,"Solyc01g099520"
"419",0,2.03860938752332,0.406,0.031,0,1,"Solyc03g080030"
"420",0,1.95294738384045,0.899,0.317,0,1,"Solyc09g090600"
"421",0,1.95119007175167,0.801,0.11,0,1,"Solyc10g081390"
"422",0,1.92575607183474,0.795,0.259,0,1,"Solyc11g005150"
"423",0,1.91456568811576,0.675,0.024,0,1,"Solyc07g043700"
"424",0,1.91212043129187,0.762,0.143,0,1,"Solyc01g073820"
"425",0,1.88755866280147,0.665,0.02,0,1,"Solyc07g065420"
"426",0,1.88495869135833,0.759,0.136,0,1,"Solyc02g091520"
"427",0,1.81990885742015,0.619,0.022,0,1,"Solyc04g051270"
"428",0,1.8180259154919,0.744,0.266,0,1,"Solyc06g075650"
"429",0,1.8035500553677,0.928,0.409,0,1,"Solyc08g008045"
"430",0,1.77671760851101,0.97,0.646,0,1,"Solyc01g087020"
"431",0,1.76954011287367,0.586,0.121,0,1,"Solyc01g107590"
"432",0,1.76685717875229,0.483,0.017,0,1,"Solyc01g109860"
"433",0,1.75785555023298,0.762,0.086,0,1,"Solyc11g012270"
"434",0,1.74771568235285,0.667,0.036,0,1,"Solyc04g077960"
"435",0,1.7449559964464,0.734,0.086,0,1,"Solyc06g066590"
"436",0,1.73410610140537,0.468,0.025,0,1,"Solyc01g009370"
"437",0,1.72940805377883,0.478,0.01,0,1,"Solyc12g017870"
"438",0,1.7061953927406,0.833,0.317,0,1,"Solyc11g006910"
"439",0,1.67123358403441,0.983,0.787,0,1,"Solyc04g011500"
"440",0,1.66205675290462,0.662,0.289,0,1,"Solyc07g056420"
"441",0,1.63835166414744,0.814,0.21,0,1,"Solyc07g052660"
"442",0,1.62283486716733,0.851,0.253,0,1,"Solyc08g066840"
"443",0,1.61504586604757,0.815,0.229,0,1,"Solyc04g005040"
"444",0,1.6103374502577,0.802,0.213,0,1,"Solyc07g043670"
"445",0,1.60088211091161,0.537,0.049,0,1,"Solyc06g069420"
"446",0,1.58528736786155,0.897,0.491,0,1,"Solyc07g065120"
"447",0,1.5771943788568,0.568,0.016,0,1,"Solyc09g014730"
"448",0,1.54553535572793,0.672,0.05,0,1,"Solyc12g015920"
"449",0,1.53426392171668,0.905,0.529,0,1,"Solyc06g005810"
"450",0,1.52952603562869,0.599,0.083,0,1,"Solyc05g014290"
"451",0,1.50703880544914,0.482,0.122,0,1,"Solyc04g071070"
"452",0,1.50019432962358,0.811,0.324,0,1,"Solyc01g066520"
"453",0,1.49223958270911,0.586,0.039,0,1,"Solyc06g083500"
"454",0,1.47409049071963,0.821,0.386,0,1,"Solyc10g076420"
"455",0,1.47030514249879,0.668,0.139,0,1,"Solyc01g112100"
"456",0,1.46947146168688,0.984,0.684,0,1,"Solyc09g098510"
"457",0,1.46696232534382,0.978,0.763,0,1,"Solyc12g056250"
"458",0,1.43493140671944,0.775,0.32,0,1,"Solyc03g005930"
"459",0,1.42016934371811,0.575,0.202,0,1,"Solyc09g005420"
"460",0,1.40604836710247,0.701,0.066,0,1,"Solyc04g050620"
"461",0,1.38739885507433,0.975,0.844,0,1,"Solyc09g082060"
"462",0,1.37052595170235,0.85,0.255,0,1,"Solyc07g043640"
"463",0,1.36232355454716,0.772,0.258,0,1,"Solyc01g099860"
"464",0,1.35780460540803,0.729,0.247,0,1,"Solyc12g008680"
"465",0,1.33414497164614,0.946,0.706,0,1,"Solyc04g049450"
"466",0,1.33210493127955,0.941,0.684,0,1,"Solyc05g052780"
"467",0,1.32439246194232,0.663,0.059,0,1,"Solyc05g015497"
"468",0,1.32162253757056,0.728,0.192,0,1,"Solyc09g059460"
"469",0,1.30748444853323,0.588,0.188,0,1,"Solyc02g093250"
"470",0,1.2933527981258,0.568,0.033,0,1,"Solyc01g079370"
"471",0,1.28087363721865,0.431,0.017,0,1,"Solyc03g114820"
"472",0,1.27776037108902,0.778,0.343,0,1,"Solyc12g057140"
"473",0,1.25106448801279,0.868,0.405,0,1,"Solyc04g076880"
"474",0,1.2493946829131,0.749,0.247,0,1,"Solyc06g051550"
"475",0,1.23842910577575,0.728,0.232,0,1,"Solyc09g074050"
"476",0,1.22860434514781,0.73,0.18,0,1,"Solyc06g005620"
"477",0,1.22519549537402,0.635,0.079,0,1,"Solyc05g054050"
"478",0,1.22451170366479,0.543,0.074,0,1,"Solyc03g121540"
"479",0,1.21997337904611,0.882,0.521,0,1,"Solyc08g076530"
"480",0,1.2164794522456,0.923,0.643,0,1,"Solyc02g092440"
"481",0,1.21475015313438,0.597,0.027,0,1,"Solyc10g008830"
"482",0,1.21168024757734,0.848,0.458,0,1,"Solyc03g070380"
"483",0,1.20954904957268,0.948,0.76,0,1,"Solyc03g005470"
"484",0,1.20885593815633,0.896,0.62,0,1,"Solyc07g056470"
"485",0,1.19903948623921,0.974,0.701,0,1,"Solyc04g074730"
"486",0,1.19119176544043,0.505,0.035,0,1,"Solyc02g092870"
"487",0,1.18532343013478,0.546,0.063,0,1,"Solyc02g071690"
"488",0,1.18502735474486,0.608,0.191,0,1,"Solyc06g068650"
"489",0,1.18293147094765,0.956,0.758,0,1,"Solyc06g005150"
"490",0,1.17704577970077,0.549,0.204,0,1,"Solyc05g056170"
"491",0,1.17678806918382,0.404,0.023,0,1,"Solyc01g109320"
"492",0,1.17581822532285,0.652,0.056,0,1,"Solyc06g082860"
"493",0,1.17480640951014,0.906,0.529,0,1,"Solyc01g087560"
"494",0,1.15103681477903,0.99,0.884,0,1,"Solyc06g009020"
"495",0,1.15091608025672,0.406,0.015,0,1,"Solyc02g071070"
"496",0,1.14584741131351,0.86,0.501,0,1,"Solyc11g013000"
"497",0,1.13914012464977,0.959,0.741,0,1,"Solyc08g080680"
"498",0,1.13868572623738,0.934,0.547,0,1,"Solyc01g074030"
"499",0,1.13849784347337,0.907,0.524,0,1,"Solyc06g083390"
"500",0,1.13643152232238,0.556,0.116,0,1,"Solyc06g053810"
"501",0,1.13564117931353,0.751,0.274,0,1,"Solyc10g080500"
"502",0,1.1312732731018,0.998,0.941,0,1,"Solyc06g074820"
"503",0,1.13062662509287,0.766,0.261,0,1,"Solyc01g005230"
"504",0,1.1287014155034,0.733,0.205,0,1,"Solyc01g097540"
"505",0,1.12821420093943,0.943,0.547,0,1,"Solyc12g044330"
"506",0,1.12512160997033,0.909,0.666,0,1,"Solyc03g005270"
"507",2.25487967803076e-212,1.12321424711656,0.668,0.413,4.89353987726235e-208,1,"Solyc02g068900"
"508",0,1.11784919644982,0.591,0.183,0,1,"Solyc07g063620"
"509",0,1.11430919620548,0.948,0.761,0,1,"Solyc05g056020"
"510",0,1.09426742517559,0.845,0.464,0,1,"Solyc03g123620"
"511",0,1.07686843547734,0.728,0.282,0,1,"Solyc06g072220"
"512",0,1.06129788807307,0.87,0.484,0,1,"Solyc05g051570"
"513",0,1.058062664805,0.856,0.461,0,1,"Solyc02g093610"
"514",0,1.05648854313361,0.882,0.514,0,1,"Solyc11g013130"
"515",0,1.05103853411913,0.834,0.487,0,1,"Solyc12g015740"
"516",0,1.04265230544136,0.793,0.396,0,1,"Solyc04g081145"
"517",0,1.02803836868211,0.541,0.07,0,1,"Solyc04g011910"
"518",0,1.02781429943086,0.842,0.529,0,1,"Solyc01g010940"
"519",0,1.02074159473271,0.671,0.173,0,1,"Solyc01g086850"
"520",0,1.01966743442145,0.93,0.73,0,1,"Solyc01g111150"
"521",0,1.01560360844069,0.997,0.969,0,1,"Solyc12g008590"
"522",0,1.01350268214906,0.976,0.866,0,1,"Solyc05g015530"
"523",0,1.01270067979602,0.685,0.231,0,1,"Solyc09g019980"
"524",0,1.00773739122033,0.532,0.029,0,1,"Solyc01g105550"
"525",0,1.00417382531471,0.832,0.507,0,1,"Solyc06g061170"
"526",0,1.00273332727409,0.556,0.02,0,1,"Solyc03g059080"
"527",0,1.0017459337744,0.784,0.402,0,1,"Solyc03g123740"
"528",0,0.997121791025543,0.956,0.799,0,1,"Solyc02g084360"
"529",0,0.995676434792558,0.926,0.702,0,1,"Solyc09g089670"
"530",0,0.992523470885208,0.81,0.408,0,1,"Solyc01g080220"
"531",0,0.985841327966215,0.564,0.075,0,1,"Solyc01g094610"
"532",0,0.981874249703081,0.456,0.068,0,1,"Solyc05g052500"
"533",0,0.980147913182193,0.763,0.349,0,1,"Solyc10g044470"
"534",0,0.977804120085564,0.622,0.143,0,1,"Solyc07g055280"
"535",0,0.977049280440206,0.868,0.43,0,1,"Solyc05g050120"
"536",0,0.974574864602319,0.554,0.219,0,1,"Solyc03g117600"
"537",0,0.957235385683897,0.706,0.23,0,1,"Solyc12g010170"
"538",0,0.953353015084674,0.468,0.07,0,1,"Solyc02g081180"
"539",0,0.949099094926524,0.485,0.022,0,1,"Solyc06g075570"
"540",0,0.948806843878544,0.723,0.328,0,1,"Solyc03g097050"
"541",0,0.941888381786563,0.733,0.316,0,1,"Solyc11g012410"
"542",0,0.937183515786936,0.547,0.215,0,1,"Solyc01g010270"
"543",0,0.934231230427419,0.794,0.367,0,1,"Solyc11g051160"
"544",0,0.914652624558874,0.485,0.067,0,1,"Solyc10g055230"
"545",0,0.913708979547918,0.753,0.372,0,1,"Solyc08g041770"
"546",0,0.913469190336835,0.605,0.146,0,1,"Solyc10g086620"
"547",0,0.912452142870825,0.866,0.537,0,1,"Solyc01g094370"
"548",0,0.91101344872711,0.585,0.169,0,1,"Solyc08g069232"
"549",0,0.906748639503648,0.632,0.282,0,1,"Solyc03g006020"
"550",0,0.903685058679604,0.845,0.601,0,1,"Solyc03g117760"
"551",2.15610649228484e-302,0.9001363159727,0.667,0.334,4.67918230955656e-298,1,"Solyc04g040180"
"552",0,0.893421235918516,0.909,0.6,0,1,"Solyc06g150137"
"553",0,0.891884919144764,0.824,0.506,0,1,"Solyc02g083580"
"554",0,0.888066919758864,0.432,0.05,0,1,"Solyc02g080230"
"555",0,0.881684100272694,0.692,0.347,0,1,"Solyc11g007200"
"556",0,0.881192375785072,0.472,0.071,0,1,"Solyc06g072530"
"557",0,0.880729244469428,0.65,0.181,0,1,"Solyc02g067860"
"558",0,0.87900243543401,0.53,0.079,0,1,"Solyc10g005750"
"559",0,0.878618912964862,0.917,0.68,0,1,"Solyc03g082920"
"560",0,0.876229740911657,0.956,0.799,0,1,"Solyc03g098050"
"561",3.58996180154431e-241,0.875356438924375,0.623,0.328,7.79093510171146e-237,1,"Solyc06g009040"
"562",0,0.867368638547955,0.517,0.033,0,1,"Solyc06g066650"
"563",0,0.866612681923674,0.571,0.197,0,1,"Solyc09g092430"
"564",0,0.862411029916635,0.743,0.226,0,1,"Solyc03g114000"
"565",0,0.862057864166554,0.528,0.112,0,1,"Solyc01g108710"
"566",0,0.861781107188815,0.965,0.84,0,1,"Solyc10g077010"
"567",0,0.861303753642883,0.64,0.195,0,1,"Solyc10g081730"
"568",0,0.856884073869745,0.964,0.844,0,1,"Solyc11g068400"
"569",0,0.85279264688553,0.646,0.218,0,1,"Solyc02g089760"
"570",0,0.847688636155337,0.847,0.519,0,1,"Solyc07g066100"
"571",0,0.845420169107702,0.72,0.312,0,1,"Solyc12g011440"
"572",0,0.8453253890037,0.685,0.335,0,1,"Solyc05g024410"
"573",0,0.840856569116279,0.753,0.381,0,1,"Solyc01g087570"
"574",0,0.839423791547531,0.892,0.462,0,1,"Solyc07g053540"
"575",0,0.837860232465115,0.567,0.141,0,1,"Solyc07g041730"
"576",0,0.83082330578003,0.756,0.375,0,1,"Solyc04g074310"
"577",0,0.829063214146637,0.902,0.706,0,1,"Solyc03g118040"
"578",0,0.817201486737048,0.572,0.104,0,1,"Solyc02g093480"
"579",0,0.816350297892577,0.58,0.251,0,1,"Solyc08g069040"
"580",0,0.816108290504775,0.885,0.387,0,1,"Solyc08g044510"
"581",0,0.815233704587509,0.829,0.443,0,1,"Solyc06g060760"
"582",0,0.814634929586594,0.975,0.868,0,1,"Solyc10g054560"
"583",0,0.810453366598578,0.775,0.43,0,1,"Solyc08g075870"
"584",0,0.80802316933662,0.863,0.604,0,1,"Solyc07g049450"
"585",0,0.801578405939015,0.988,0.925,0,1,"Solyc11g072240"
"586",0,0.794965573540001,0.5,0.053,0,1,"Solyc11g010430"
"587",0,0.794283417904564,0.858,0.635,0,1,"Solyc01g103370"
"588",0,0.792381668649357,0.908,0.708,0,1,"Solyc02g024050"
"589",0,0.791776471558144,0.489,0.084,0,1,"Solyc11g012000"
"590",0,0.788448397988943,0.898,0.591,0,1,"Solyc10g005100"
"591",0,0.784773972568411,0.805,0.435,0,1,"Solyc03g025850"
"592",0,0.784464873425157,0.832,0.559,0,1,"Solyc07g065650"
"593",0,0.778686413711784,0.5,0.14,0,1,"Solyc03g118720"
"594",0,0.773114769359035,0.921,0.729,0,1,"Solyc08g081910"
"595",0,0.769779961701907,0.632,0.191,0,1,"Solyc01g009770"
"596",0,0.769274846565727,0.796,0.409,0,1,"Solyc06g069040"
"597",0,0.764534839422973,0.55,0.167,0,1,"Solyc02g090930"
"598",0,0.762607000142957,0.993,0.912,0,1,"Solyc10g081510"
"599",0,0.761920750585289,0.675,0.223,0,1,"Solyc01g081540"
"600",0,0.760116806022552,0.548,0.074,0,1,"Solyc05g006700"
"601",0,0.759191090058358,0.771,0.362,0,1,"Solyc12g099465"
"602",0,0.756631881660184,0.878,0.643,0,1,"Solyc07g052350"
"603",0,0.750235225506983,0.635,0.283,0,1,"Solyc04g007640"
"604",0,0.748800418509225,0.92,0.629,0,1,"Solyc05g053060"
"605",5.16592934992009e-286,0.746598798149738,0.904,0.653,1.12110998751966e-281,1,"Solyc06g071060"
"606",0,0.746121041706416,0.634,0.19,0,1,"Solyc01g109420"
"607",0,0.74607484283934,0.985,0.913,0,1,"Solyc04g081090"
"608",0,0.744588578874206,0.704,0.402,0,1,"Solyc06g062765"
"609",0,0.743592581247895,0.821,0.486,0,1,"Solyc12g098500"
"610",0,0.742533846103147,0.984,0.91,0,1,"Solyc06g005160"
"611",0,0.742031659757059,0.876,0.69,0,1,"Solyc04g072032"
"612",0,0.741972456976506,0.64,0.324,0,1,"Solyc08g075340"
"613",0,0.741659237623663,0.969,0.872,0,1,"Solyc01g103220"
"614",0,0.74103341860779,0.974,0.876,0,1,"Solyc01g110540"
"615",0,0.73956299246885,0.783,0.459,0,1,"Solyc01g068060"
"616",0,0.736404883285729,0.715,0.284,0,1,"Solyc03g097840"
"617",0,0.733509567939015,0.475,0.104,0,1,"Solyc01g102340"
"618",0,0.731111008634079,0.956,0.839,0,1,"Solyc03g095730"
"619",0,0.730467802572534,0.472,0.05,0,1,"Solyc07g042460"
"620",0,0.726626246311633,0.786,0.36,0,1,"Solyc04g015220"
"621",0,0.725005017936051,0.494,0.051,0,1,"Solyc07g006850"
"622",7.43913702131117e-295,0.723976102625364,0.779,0.531,1.61444151636495e-290,1,"Solyc05g055450"
"623",0,0.723005778494402,0.616,0.196,0,1,"Solyc07g063950"
"624",3.91621757720559e-300,0.718596979249303,0.478,0.188,8.49897538605157e-296,1,"Solyc06g049050"
"625",0,0.717851806894219,0.926,0.748,0,1,"Solyc10g054570"
"626",0,0.714010987439006,0.925,0.741,0,1,"Solyc02g094470"
"627",0,0.713110317858246,0.988,0.912,0,1,"Solyc09g092380"
"628",0,0.711681295770406,0.746,0.412,0,1,"Solyc01g097920"
"629",2.8152335159329e-291,0.710158379034878,0.846,0.607,6.10961977627758e-287,1,"Solyc05g005200"
"630",0,0.709541943047959,0.896,0.673,0,1,"Solyc01g007910"
"631",0,0.706690125801104,0.916,0.803,0,1,"Solyc02g072130"
"632",0,0.703819996257406,0.831,0.555,0,1,"Solyc05g053300"
"633",0,0.699427328670104,0.939,0.805,0,1,"Solyc04g074550"
"634",0,0.6987322504785,0.703,0.363,0,1,"Solyc02g065580"
"635",0,0.698552454486147,0.798,0.391,0,1,"Solyc03g113220"
"636",0,0.697894155067541,0.975,0.899,0,1,"Solyc01g100860"
